0.86807601E-1, 1.5039617, 0.71731354E-2, 0.37623841, 0.50145495, 0.37124416, 4.3157177, 45.181076, 18.902973, 0.15832318E-2, 17.043121, 0.0000000, 0.26448667E-2, 22.443317, 15472.561, 31738.256, 336877.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.87116107E-1, 1.5461359, 0.72890040E-2, 0.38666505, 0.51258320, 0.37956944, 4.4015055, 46.130947, 19.448378, -0.14976962E-2, 17.493662, 0.0000000, 0.26803606E-2, 22.900141, 15629.837, 32056.537, 336877.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.87294489E-1, 1.5862609, 0.73608565E-2, 0.39697862, 0.52214319, 0.38686219, 4.4779744, 47.023319, 19.999035, 0.21169176E-2, 17.945898, 0.0000000, 0.27140484E-2, 23.338459, 15780.993, 32362.369, 336877.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.87442808E-1, 1.6248978, 0.74396962E-2, 0.40791640, 0.53198135, 0.39422065, 4.5520334, 47.863388, 20.553392, 0.11166836E-2, 18.376484, 0.0000000, 0.27498580E-2, 23.769203, 15932.326, 32668.365, 336877.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.87575905E-1, 1.6613483, 0.75022350E-2, 0.41877162, 0.54060376, 0.40080962, 4.6175151, 48.657501, 21.110416, 0.45200293E-2, 18.780977, 0.0000000, 0.27839851E-2, 24.160370, 16082.053, 32971.320, 336877.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.88051572E-1, 1.6986520, 0.76905028E-2, 0.43234795, 0.55262250, 0.40938047, 4.6905427, 49.398159, 21.672705, 0.59085675E-2, 19.168228, 0.37556928E-1, 0.28191372E-2, 24.577887, 16240.731, 33292.270, 336877.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.88328876E-1, 1.7363470, 0.77633420E-2, 0.44408101, 0.56203163, 0.41634110, 4.7567525, 50.117588, 22.240387, -0.10078140E-2, 19.571459, 0.39273079E-1, 0.28562134E-2, 25.000456, 16403.887, 33621.957, 336877.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.89586474E-1, 1.7721686, 0.80963429E-2, 0.45503679, 0.57223052, 0.42342260, 4.8146939, 50.793018, 22.810991, 0.76359873E-4, 19.941452, 0.27794162E-1, 0.28882208E-2, 25.352884, 16547.236, 33911.637, 336877.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.90941928E-1, 1.8052105, 0.85078571E-2, 0.46775338, 0.58493012, 0.43191561, 4.8765311, 51.431679, 23.383272, -0.38250862E-2, 20.287729, 0.25130458E-1, 0.29183167E-2, 25.705641, 16679.619, 34179.309, 336877.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.91955833E-1, 1.8389919, 0.88732578E-2, 0.47922647, 0.59639293, 0.43945742, 4.9309473, 52.043415, 23.956133, 0.25802336E-3, 20.635212, 0.26870949E-1, 0.29497810E-2, 26.039755, 16819.604, 34462.105, 336877.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.92690036E-1, 1.8729293, 0.91796713E-2, 0.48889947, 0.60641778, 0.44609830, 4.9807463, 52.659428, 24.529015, 0.35661987E-2, 20.956720, 0.30495321E-1, 0.29751954E-2, 26.352530, 16929.867, 34684.836, 336877.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.93609020E-1, 1.9026566, 0.95589813E-2, 0.49882117, 0.61683089, 0.45282009, 5.0246396, 53.253452, 25.100990, 0.90508237E-2, 21.265047, 0.43474764E-1, 0.30074473E-2, 26.654484, 17081.357, 34991.211, 336877.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.94482899E-1, 1.9324532, 0.98475236E-2, 0.50746679, 0.62578207, 0.45867380, 5.0658255, 53.831688, 25.671350, 0.30433158E-2, 21.565458, 0.26887441E-1, 0.30409570E-2, 26.953657, 17240.682, 35313.156, 336877.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.95298626E-1, 1.9606858, 0.10065845E-1, 0.51472700, 0.63328964, 0.46368340, 5.1055088, 54.385193, 26.239464, 0.83338581E-2, 21.861259, 0.27739264E-1, 0.30716215E-2, 27.231874, 17377.227, 35588.984, 336877.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
