sample_id,treatment,gpp_sum,npp_sum,lai_mean,reco_sum,rauto_sum,rhetero_sum,npp_leaf_sum,npp_wood_sum,npp_root_sum,npp_repro_sum,litterfall_c_sum,leaf_c_end,wood_c_end,root_c_end,plant_c_end,soil_c_end,nsc_end,p_demand_sum,p_uptake_sum,p_retrans_sum,leaf_p_end,root_p_end,plant_p_end,leaf_cp_end,root_cp_end,p_net_sum,fptase_sum,p_loss_sum,labile_p_end,sorbed_p_end,strongly_sorbed_p_end,occluded_p_end,microbial_p_end,organic_p_end,total_inorganic_p_end
t001_s014,P100,3933.751221,1486.528687,2.404704571,2360.046631,878.586792,1481.458496,419.7931519,233.6602631,719.1182251,113.9559479,792.7836914,209.5670471,227.0257111,206.8376617,740.2451172,22522.89453,73.86347198,523.2924805,1.144063234,0.3850317895,0.2609801292,0.1749895513,0.6158396602,803.0,1182.000122,0.3708955944,0.003742131172,0.001118793385,7.023810387,21.56905556,18.10749817,131.9299927,6.10252285,118.8547516,178.6303558
t001_s015,P0,1936.430054,3.501787424,0.5934991241,415.4878235,279.2880859,136.1994019,1.635065436,0.2014687359,1.665118456,0.0001322474855,36.33119965,11.86414719,1.299720645,0.1311940402,13.66268444,23112.79492,4.131102562,1452.299683,3.173445657e-05,0.02223682776,0.01477477793,0.0001109932564,0.01565630175,803.000061,1182.000122,-0.3341479599,0.003724797629,1.549155684e-07,8.732260176e-05,0.0003454496909,18.08858109,131.9299927,6.184741974,119.1925659,150.0190125
t001_s015,P25,2085.11084,93.26604462,0.6649646759,1711.858276,401.1801758,1310.671387,31.78749847,9.824411392,50.23761749,1.416509628,65.02167511,38.7924614,7.792535782,27.78382301,74.73644257,21966.16797,57.44765091,913.8323975,0.1259787828,0.03534222394,0.04830941558,0.02350577153,0.07388428599,803.0,1182.0,0.7870453596,0.00374107738,0.0002493721258,1.799093127,6.627904415,18.08974075,131.9299927,5.749495029,118.0742188,158.4467316
t001_s015,P50,3019.260742,839.8952637,1.404339433,1977.903442,611.2655029,1366.633179,243.738205,128.8842163,410.9170837,56.35549164,427.3709717,137.0969696,118.3136597,157.900116,459.0158691,22272.41797,89.5489502,667.460022,0.6969022751,0.2118626982,0.1707309633,0.1335872263,0.3914602995,803.000061,1182.000122,0.6592677832,0.003741305554,0.0005151013611,3.359746933,11.6807003,18.09477997,131.9299927,5.858951569,118.3833771,165.0652161
t001_s015,P100,3813.553955,1408.553955,2.335170031,2327.807373,861.3655396,1466.43457,398.4347839,221.6422882,683.9854736,104.4916382,743.7963867,205.4151154,214.8963165,201.5131378,711.2508545,22488.94531,75.31048584,525.651123,1.090125442,0.3613702655,0.2558096051,0.1704849005,0.5934768915,803.0,1181.999878,0.423343569,0.003741994733,0.001120622619,7.055280685,21.64399529,18.10748863,131.9299927,6.05870533,118.7766953,178.7367554
t001_s016,P0,1936.546143,3.506159306,0.5935479403,412.7179565,279.3312988,133.3878326,1.639419913,0.2014846057,1.665118933,0.0001322638127,36.33416367,11.86534119,1.299753904,0.1312085837,13.66392612,23114.74219,4.130293369,1452.392822,3.195224417e-05,0.02223865315,0.01477626618,0.0001110055819,0.01565780863,802.999939,1181.999878,-0.332842797,0.002420300618,1.559597251e-07,8.79465224e-05,0.0003479179286,18.08858109,131.9299927,6.167826653,119.1814346,150.0190125
t001_s016,P25,2063.945068,82.71302795,0.6552420855,1668.879639,390.1150818,1278.763306,28.41801834,8.302048683,44.8331337,1.159781456,61.16511154,35.85718918,6.821032047,24.99392891,68.03977203,21996.98438,52.98907089,917.8914185,0.1171571538,0.03357928246,0.04465403408,0.02114545554,0.06767427921,803.0,1182.0,0.6827843189,0.002440557349,0.0002467720187,1.777292728,6.553051472,18.08972931,131.9299927,5.61636734,118.1824646,158.3500671
t001_s016,P50,3012.927734,829.6251831,1.392336726,1939.486816,606.3942261,1333.0896,241.0025177,127.2702484,405.8489685,55.50379181,422.7604065,135.4595032,116.6442261,156.3774719,453.3562622,22304.03516,90.32924652,668.5819092,0.6899075508,0.2097200751,0.1686917692,0.1322990358,0.3866461217,803.000061,1182.000122,0.5531835556,0.002440814162,0.0005121032591,3.335020542,11.60508537,18.09471703,131.9299927,5.722646713,118.4925232,164.9648132
t001_s016,P100,3794.348877,1390.011841,2.313244104,2280.491211,851.824646,1428.675659,393.3833313,218.7370605,675.2902832,102.6000671,731.0047607,204.9248047,212.0475311,200.6130829,705.4992676,22516.64648,74.19876099,526.1174927,1.077290177,0.3551105559,0.2551990151,0.1697234213,0.5894344449,803.0,1182.0,0.3246772289,0.002441521268,0.001117652981,7.029547215,21.58272552,18.10741615,131.9299927,5.909386635,118.874054,178.6496887
t001_s017,P0,1936.546387,3.50617671,0.5935481787,412.7922974,279.334137,133.4585419,1.639429092,0.201485455,1.665127516,0.0001322668104,36.33418274,11.86534786,1.299754858,0.1312095374,13.66393471,23114.62305,4.130609989,1452.393188,3.192715667e-05,0.02223866247,0.01477627456,0.0001110063895,0.01565781794,802.999939,1181.999878,-0.3328432143,0.002420301782,1.55829099e-07,8.785772661e-05,0.0003475666454,18.08858109,131.9299927,6.167917728,119.1814957,150.0190125
t001_s017,P25,2064.493408,82.93653107,0.6554739475,1668.444336,390.3826294,1278.060303,28.49077415,8.349820137,44.92459869,1.17134726,61.25034332,35.92125702,6.842060089,25.04702568,68.17796326,21997.8125,53.16239929,917.7756348,0.1173441634,0.03361846507,0.04473381862,0.02119037695,0.06780319661,803.0,1182.0,0.6856746674,0.0024405492,0.0002468265302,1.777904034,6.555150986,18.08972931,131.9299927,5.61449194,118.180069,158.3527832
t001_s017,P50,3013.094238,830.9030762,1.393271565,1928.568604,608.831604,1319.735962,241.3360138,127.4836273,406.473877,55.60942459,423.2151489,135.6758728,116.8547058,156.6797333,454.1799011,22317.82422,91.44472504,668.5465698,0.6907940507,0.2099349946,0.1689612418,0.1325547695,0.3873446882,803.0,1182.0,0.6148639917,0.002440685406,0.0005125892931,3.349977732,11.65084171,18.09472084,131.9299927,5.679207325,118.4235077,165.025528
t001_s017,P100,3794.998047,1393.662842,2.315946579,2251.486328,856.743103,1394.744629,394.3077087,219.4298859,676.9168091,103.0085526,732.6150513,205.377121,212.6526794,201.2849121,707.5379639,22552.52344,76.23291779,526.1004639,1.079773068,0.3558820188,0.2557623088,0.1702918112,0.5911169648,802.999939,1182.0,0.4732445478,0.002441134537,0.001120094559,7.072741985,21.68551254,18.10747528,131.9299927,5.808835983,118.7274323,178.7957153
t001_s018,P0,1936.532104,3.505049706,0.5935431719,409.0545044,279.3095703,129.7454529,1.638616443,0.201462239,1.664837599,0.0001322338358,36.33403778,11.86534119,1.300316453,0.1311867237,13.66446686,23145.24609,4.130271435,1452.394165,3.65210326e-05,0.02223851904,0.01477626618,0.0001109870718,0.01565790363,802.999939,1182.0,-0.3327304125,0.002418979537,1.899982038e-07,8.943738794e-05,5.128785779e-05,18.08858109,131.9299927,6.093780994,119.108429,150.0187073
t001_s018,P25,3459.623779,1130.120605,1.869958997,2144.390137,766.8361206,1377.553223,323.7286072,172.9185181,555.135376,78.33789062,582.0403442,175.3760529,167.6155243,183.3576508,594.5718384,22446.01562,87.8621521,611.5516357,0.9011671543,0.2846931815,0.2184010595,0.1551249176,0.5018026233,803.0,1182.0,0.4629931152,0.002440440236,0.0007335180417,4.736394882,2.641654015,18.08953667,131.9299927,5.751922131,118.5847015,157.397583
t001_s018,P50,3783.87793,1383.969604,2.303639889,2268.091309,853.0374756,1415.059326,391.6491089,217.9103088,672.4401855,101.9700241,725.5553589,205.2876587,211.1963196,201.0424652,704.9074097,22551.8125,76.30153656,461.2575073,1.073810697,0.3524223566,0.255650878,0.1700866818,0.5893392563,803.0,1182.0,0.3876089454,0.002440696349,0.001554833143,9.454903603,5.133192062,18.08966255,131.9299927,5.820592403,118.7374725,164.6077576
t001_s018,P100,3783.874268,1383.988281,2.303681374,2268.11499,853.0558472,1415.063965,391.6434021,217.9375763,672.4234009,101.9845428,725.5701904,205.2876434,211.1993713,201.0429993,704.9111328,22551.82227,76.30147552,380.1020203,1.076386333,0.3524293005,0.255650878,0.1700871438,0.589340508,802.999939,1182.0,0.3876031041,0.002440696349,0.003239310347,19.44031715,9.99243927,18.09336281,131.9299927,5.82060051,118.7374802,179.4561157
t001_s019,P0,1935.928223,3.504379034,0.5932943225,408.962738,279.2149353,129.7476044,1.621719003,0.2473162413,1.635210156,0.0001321946183,36.28775406,11.8564682,1.368181586,0.1294240355,13.7216959,23145.1875,4.123298168,1451.770874,3.619989729e-05,0.02221524343,0.01476521604,0.0001094958061,0.01565893553,803.0,1181.999878,-0.3327310681,0.002418979537,1.899962712e-07,8.94344048e-05,5.128614794e-05,18.08858109,131.9299927,6.093784809,119.1083984,150.0187073
t001_s019,P25,3426.616211,1109.492065,1.818910599,2132.30957,758.2421265,1374.063354,313.9421387,181.4423523,538.3239746,75.78371429,563.5639648,170.1627655,177.2538147,178.9935608,592.4324951,22431.05859,87.69190216,613.9244385,0.8775523901,0.2759459913,0.2119087875,0.1514327973,0.4904900193,803.000061,1182.0,0.4696145058,0.002440424403,0.0007330148364,4.755982399,2.652278185,18.08953667,131.9299927,5.745871544,118.5683441,157.4277954
t001_s019,P50,3724.440186,1332.11853,2.206712008,2250.711426,845.2489624,1405.477539,373.1777649,222.489624,640.704895,95.74676514,688.2579956,196.7402496,216.8757935,194.3745728,690.3641968,22524.17188,81.92690277,464.1706848,1.03163743,0.3347427547,0.2450065315,0.1644454896,0.567234993,803.0,1182.0,0.409558326,0.002440635115,0.00155504304,9.497322083,5.154990196,18.08966255,131.9299927,5.800814629,118.6965027,164.6719666
t001_s019,P100,3724.482178,1332.140991,2.206753492,2250.734131,845.2669678,1405.479858,373.1831665,222.4931335,640.7182007,95.74662018,688.2735596,196.7421265,216.8799591,194.3751068,690.3710938,22524.18359,81.92714691,381.9250488,1.034124851,0.3347500861,0.245008871,0.1644459367,0.5672389865,803.0,1182.0,0.4095511436,0.002440635115,0.003234893084,19.48432922,10.01271152,18.09333801,131.9299927,5.800822258,118.6965103,179.5203705
t001_s020,P0,1935.86792,3.500219345,0.5932731628,380.8204651,278.5722961,102.2467346,1.619050384,0.2471366674,1.633904576,0.0001319597359,36.28469467,11.85494328,1.367825985,0.1292639375,13.71965504,23181.375,4.07622242,1451.19043,5.948942635e-05,0.02221370488,0.01476331707,0.0001093603496,0.01565682888,803.0,1182.0,-0.3327128887,0.002416974399,3.106847259e-07,0.0001532681345,8.789155254e-05,18.08858109,131.9299927,6.144556046,119.1134644,150.0188141
t001_s020,P25,2814.893555,677.0108032,1.198544502,2452.399658,546.1309814,1906.272461,197.6846008,114.1222382,325.5163574,39.68749619,338.3322449,115.8028107,102.8898697,136.1413269,385.183075,21683.14648,95.52143097,712.6231079,0.5743234754,0.169555679,0.1442127228,0.1151787862,0.3221209347,802.999939,1182.0,-0.8707655072,0.002440259326,0.0005354462774,4.085227966,2.28709197,18.08943176,131.9299927,7.772104263,119.8051758,156.3917389
t001_s020,P50,3414.623779,1106.36377,1.808035254,2720.63623,737.5203857,1983.109863,313.0762634,180.9531708,536.6835327,75.65103912,560.7211914,169.9910278,176.660141,179.6104736,592.1469116,21828.30469,90.25429535,488.3988037,0.8767768145,0.2746126652,0.211694926,0.1519547105,0.4904889464,803.0,1182.0,-1.03993547,0.002440485172,0.001335235545,8.644269943,4.714613438,18.08964729,131.9299927,7.951514721,120.0877228,163.3785248
t001_s020,P100,3414.697754,1106.408447,1.808105946,2720.682373,737.5552368,1983.120239,313.088501,180.9617157,536.7050171,75.65257263,560.7457275,169.996521,176.668396,179.6148834,592.1663208,21828.31641,90.25590515,385.6247559,0.8794920444,0.2746246755,0.2117017806,0.1519584656,0.4905029833,802.999939,1181.999878,-1.039943933,0.002440485405,0.002985012718,18.5997448,9.603424072,18.09247208,131.9299927,7.951528072,120.0877533,178.2256317
t001_s021,P0,1936.066528,3.504630566,0.5933455229,380.8513489,278.6031799,102.2466278,1.623423696,0.247162506,1.633911014,0.0001319649746,36.28964233,11.85660172,1.367974758,0.1292822808,13.72148132,23181.38281,4.07706213,1451.316284,5.900657197e-05,0.02221668512,0.01476538274,0.0001093758692,0.01565893926,802.999939,1182.0,-0.3327131867,0.002416974399,3.106862891e-07,0.0001532690512,8.789208368e-05,18.08858109,131.9299927,6.144553661,119.1134796,150.0188141
t001_s021,P25,2842.411133,700.612915,1.224982262,2461.426025,551.932251,1909.494629,203.8608704,118.0458374,336.703064,42.0031395,351.7168579,116.9324493,106.8276901,139.2158356,395.4030151,21693.29883,95.71565247,701.7408447,0.5915365219,0.1761899143,0.1456194967,0.1177798957,0.3298025131,802.999939,1182.0,-0.8763033152,0.002440268407,0.0005348132108,4.070521355,2.279053211,18.08943176,131.9299927,7.778168678,119.8177109,156.3690033
t001_s021,P50,3424.27832,1112.364258,1.818470716,2725.346436,741.0179443,1984.322998,314.6039124,181.9364166,539.6313477,76.19287109,564.1810913,170.651825,177.7144775,179.9983368,594.6908569,21830.55078,90.4441452,473.8551941,0.8813005686,0.2762438059,0.2125178427,0.1522828639,0.4924633801,803.0,1182.0,-1.043974161,0.002440490993,0.001335303066,8.638604164,4.711674213,18.08964729,131.9299927,7.955606937,120.0935364,163.3699188
t001_s021,P100,3424.265381,1112.380371,1.818551183,2725.293213,740.9710693,1984.315796,314.638031,181.9384155,539.6070557,76.19705963,564.1672974,170.6687775,177.717514,180.0036011,594.7200928,21830.54297,90.45024109,381.999054,0.8840711713,0.2762402296,0.2125389576,0.1522873044,0.4924950004,803.0,1182.0,-1.043892145,0.002440491226,0.002985916799,18.59391403,9.600712776,18.09246635,131.9299927,7.955525398,120.0934601,178.2170868
t001_s022,P0,1936.066528,3.504630566,0.5933455229,380.8513489,278.6031799,102.2466278,1.623423696,0.247162506,1.633911014,0.0001319649746,36.28964233,11.85660172,1.367974758,0.1292822808,13.72148132,23181.38281,4.07706213,1451.316284,5.900657197e-05,0.02221668512,0.01476538274,0.0001093758692,0.01565893926,802.999939,1182.0,-0.3327131867,0.002416974399,3.106862891e-07,0.0001532690512,8.789208368e-05,18.02168465,131.9363708,6.144553661,119.1134796,149.9582977
t001_s022,P25,2842.411133,700.612915,1.224982262,2461.426025,551.932251,1909.494629,203.8608704,118.0458374,336.703064,42.0031395,351.7168579,116.9324493,106.8276901,139.2158356,395.4030151,21693.29883,95.71565247,701.7408447,0.5915365219,0.1761899143,0.1456194967,0.1177798957,0.3298025131,802.999939,1182.0,-0.8763033152,0.002440268407,0.0005348132108,4.070521355,2.279053211,18.02311134,131.9364624,7.778168678,119.8177109,156.3091431
t001_s022,P50,3424.27832,1112.364258,1.818470716,2725.346436,741.0179443,1984.322998,314.6039124,181.9364166,539.6313477,76.19287109,564.1810913,170.651825,177.7144775,179.9983368,594.6908569,21830.55078,90.4441452,473.8551941,0.8813005686,0.2762438059,0.2125178427,0.1522828639,0.4924633801,803.0,1182.0,-1.043974161,0.002440490993,0.001335303066,8.638604164,4.711674213,18.02553558,131.9371643,7.955606937,120.0935364,163.312973
t001_s022,P100,3424.265381,1112.380371,1.818551183,2725.293213,740.9710693,1984.315796,314.638031,181.9384155,539.6070557,76.19705963,564.1672974,170.6687775,177.717514,180.0036011,594.7200928,21830.54297,90.45024109,381.999054,0.8840711713,0.2762402296,0.2125389576,0.1522873044,0.4924950004,803.0,1182.0,-1.043892145,0.002440491226,0.002985916799,18.59391403,9.600712776,18.03305817,131.9371796,7.955525398,120.0934601,178.164856
t001_s023,P0,1936.066528,3.504630566,0.5933455229,380.8512878,278.6031799,102.2465897,1.623423696,0.247162506,1.633911014,0.0001319652365,36.28964233,11.85660172,1.367974758,0.1292822808,13.72148132,23181.38477,4.077061176,1451.316284,5.900662654e-05,0.02221668512,0.01476538274,0.0001093758692,0.01565893926,802.999939,1182.0,-0.3327131867,0.002416974399,3.106864597e-07,0.0001532692258,8.789217827e-05,18.02168465,131.9363708,6.144552708,119.113472,149.9582977
t001_s023,P25,2842.379395,700.5869141,1.224953175,2461.412109,551.9163818,1909.494385,203.8472595,118.09729,336.6228027,42.0195694,351.7048035,116.9284439,106.822731,139.2120209,395.3891602,21693.28906,95.71406555,701.7412109,0.5915318131,0.1761842221,0.1456145048,0.1177766621,0.3297917545,803.0,1182.0,-0.8763068318,0.002440268639,0.000534813269,4.070519924,2.279052496,18.02311134,131.9364624,7.77816391,119.8177261,156.3091431
t001_s023,P50,3424.545166,1112.554443,1.81883049,2725.39624,741.0423584,1984.347778,314.6915588,181.952713,539.7216187,76.18815613,564.2633667,170.6909637,177.7511139,180.0202942,594.7977905,21830.61328,90.45555878,473.8552551,0.8814240694,0.2762866914,0.2125665843,0.1523014307,0.4925506711,803.0,1182.0,-1.044037104,0.002440491226,0.001335297711,8.638471603,4.711605549,18.02553558,131.9371643,7.955655575,120.093689,163.3127747
t001_s023,P100,3424.268555,1112.381714,1.818554401,2725.298096,740.9703979,1984.322754,314.6383972,181.9387512,539.6077271,76.19706726,564.1680908,170.6689301,177.717865,180.0036316,594.7205811,21830.53516,90.44973755,381.999054,0.8840720057,0.276240617,0.2125391364,0.1522873342,0.4924952984,803.0,1182.0,-1.043915987,0.002440491226,0.002985916566,18.59390068,9.600707054,18.03305817,131.9371796,7.955524921,120.0935059,178.1648407
t001_s024,P0,1363.540771,2.659231901,0.3896694183,256.3056641,154.0436554,102.2611008,1.359963298,0.1465978771,1.146733046,0.005936267786,35.59666824,11.71173859,1.198364615,0.09032102674,13.36804581,23180.58008,1.712319374,1438.772705,5.030393004e-05,0.02188289352,0.01458497997,7.64137294e-05,0.01541165356,803.0,1182.0,-0.3327230811,0.002416975796,3.133710607e-07,0.0001532010647,8.785309183e-05,18.02160263,131.936554,6.144584179,119.1131516,149.9584045
t001_s024,P25,1474.693726,89.04023743,0.4365962446,2083.658203,234.9710236,1848.689575,29.77163124,11.64983273,45.09412766,2.524669886,64.06476593,37.62039566,6.989386082,26.30343437,71.28083801,21465.87109,42.63244629,736.2998047,0.1241767928,0.03488874435,0.04684980959,0.02225332893,0.07101160288,802.999939,1182.0,-0.8468877077,0.002439599484,0.0005458912929,4.391919613,2.454419851,18.02410126,131.9365692,7.733056545,119.647438,156.8070068
t001_s024,P50,1474.793945,89.10257721,0.4366378486,2083.739502,235.0364075,1848.708008,29.79325676,11.66931629,45.109478,2.530557871,64.08573151,37.64043045,6.995602131,26.31863785,71.32228851,21465.87891,42.6484642,511.5984497,0.1283414364,0.03489842638,0.04687475413,0.02226619236,0.07105065882,803.000061,1181.999878,-0.8468388319,0.00243959995,0.001337912981,9.265062332,5.035509109,18.02737999,131.9365692,7.733006477,119.6473999,164.2645264
t001_s024,P100,1474.795288,89.10540009,0.4366388023,2083.749756,235.0444336,1848.711182,29.7948761,11.67131138,45.10799789,2.531247854,64.08693695,37.64074707,6.995688915,26.31983566,71.32389069,21465.87891,42.64879227,419.5115662,0.1301128566,0.03489897773,0.04687514901,0.02226720378,0.07105207443,803.000061,1182.0,-0.8468165398,0.002439599717,0.002948012203,19.24429512,9.902032852,18.03448677,131.9365692,7.732997417,119.6473694,179.1173859
