1.1008538, 20.204231, 5.8840542, 426.18887, 1.6615745, 1.9756498, 1.4954517, 4.5067034, .78708756, 119.60983, 406.31290
1.1665392, 24.443306, 3.0649428, 252.18283, 1.2733183, 4.2062249, .98896599, 1.8425896, .70343482, 142.34711, 878.48322
1.2718134, 25.084005, 4.8142557, 182.89139, 1.1378738, 2.5630364, .83817297, 5.1847334, .93136626, 124.37241, 798.51471
2.4486175, 22.012062, 6.3176351, 546.12872, 1.3156869, 3.8228889, 1.2374732, 14.481793, .85105616, 128.09216, 642.94556
2.2355771, 22.986559, 2.9852722, 263.39117, .75286114, 4.5784941, 1.2219753, 6.0358973, .83142179, 54.479965, 1177.7666
2.5278857, 27.778034, 3.3239346, 504.03885, .74896812, .19416681, 1.1092306, 3.7081251, .30041686, 136.63290, 606.88739
1.3518660, 25.646147, .30708492, 609.68671, 1.2066022, 2.8381608, 1.4315537, 13.573904, .19154532, 197.06927, 694.51465
1.0813673, 27.620035, 1.7625177, 402.08975, 1.0127199, 1.4023527, 1.6649354, 13.257104, .32750881, 186.31235, 1218.1282
1.3834891, 22.856138, 5.9365578, 209.72673, .65759343, 2.3334789, 1.7459140, 16.578629, .32912824, 90.201424, 1290.4263
1.4681677, 26.259155, 2.8635540, 435.57959, .44456196, 2.9761429, 1.9604337, 15.484012, .12988687, 70.094719, 885.78210
2.3824263, 25.063192, 7.7821312, 158.31648, 1.1709932, 1.1669223, 1.3051097, 10.317121, .38675639, 5.1578217, 798.82074
2.6771379, 22.986938, 7.9871111, 264.16473, 1.4379575, 1.3899397, 1.6419613, 13.375134, .35438412, 48.481495, 644.40179
2.5789890, 20.974895, 6.2238717, 642.37872, 1.5962430, 3.7415359, 1.4499129, 13.359488, .49493757, 108.97547, 828.38354
2.4922659, 19.430962, 6.2740755, 406.73340, 1.3793783, 2.8855062, .70661688, 13.126383, .62846601, 86.435326, 1172.4463
2.1550212, 24.445272, 3.6759865, 514.88635, 1.5508165, 3.6767561, 1.0114721, 14.013590, .87052888, 53.867672, 650.97253
1.5535777, 22.761665, 7.6429377, 667.82391, 1.5148180, 3.5435100, .93660045, 12.480606, .74666107, 160.96463, 826.98425
1.4954367, 19.782526, 7.6155558, 530.67419, .86353105, 2.9306724, .69478011, 12.003826, .74162012, 114.78154, 536.13116
2.1891727, 20.095612, 6.6249366, 610.24384, .92442113, 1.7924920, .82298136, 13.783823, .91562814, 152.84827, 584.65747
1.9408509, 19.427496, 4.0385156, 521.68469, 1.2667661, 3.0384102, 1.9669380, 9.8241901, .31269822, 172.27650, 506.31949
2.2942979, 24.862959, 6.4443731, 31.970522, 1.6118894, 2.8285530, 1.0195172, 2.0677383, .45261931, 193.91730, 539.69324
1.8836659, 25.089752, .77316260, 74.097900, .95421064, 4.4068737, 1.0495312, 2.3635888, .47515443, 56.251019, 498.46292
2.3448005, 22.470278, 3.7989826, 73.981750, .88020825, 1.8442770, .71652782, 4.6302428, .19191325, 29.538425, 404.69922
2.3378773, 21.135136, 2.3800056, 130.29337, .24510318, .88366312, .53630018, 8.3864937, .12491310, 68.349686, 690.01514
2.3412185, 19.530033, 6.6394434, 206.80463, .72705317, .76577324, .53160000, 1.9216568, .22104615, 65.896683, 940.02289
2.3713329, 20.538910, 5.9499750, 442.12964, .57158262, .34101990, .68603450, 2.0043631, .42363071, 31.331203, 1094.2358
2.3413963, 19.526482, 3.5486519, 642.65698, .91421771, 1.7455523, 1.0898931, 2.7704077, .16989610, 8.7379084, 1748.0161
1.8978893, 21.231775, 5.8770766, 491.16571, .51902175, 3.7230170, 1.0964345, 1.4472184, .45527646, 88.857544, 1713.7600
2.1202939, 22.516222, 6.5404973, 529.75891, .77992040, 2.6045027, 1.1318425, 8.6873417, .89242893, 52.672028, 1818.7231
1.5831692, 18.364479, 8.1887417, 748.54309, .73385721, 1.1963210, 1.9661498, 15.874415, .98021334, 13.973577, 1562.0648
1.0877383, 21.280565, 5.6874475, 445.14551, .64821398, 1.8724922, 1.0528790, 19.952324, .57237238, 25.828350, 581.49005
1.2846978, 22.109461, 1.5179223, 648.70435, .63755047, 2.4457040, 1.8763936, 9.7018538, .83530164, 157.11739, 915.97107
1.6602414, 22.148375, 2.9274409, 596.42224, .36393130, 3.3699133, 1.5318918, 8.8885412, .96648294, 60.632217, 766.20197
2.1319714, 27.608185, 5.4334927, 115.53784, .26931298, 4.6947904, 1.5222148, 16.678307, .92468268, 124.57496, 958.59100
2.0618935, 24.875319, 5.9909387, 240.68858, .44863439, 3.5225623, 1.3971552, 15.832163, .93274277, 135.53816, 817.16138
1.3238215, 22.059948, 8.4954929, 126.16947, .73740476, 1.5315678, .82025355, 19.553143, .60096884, 109.81799, 1390.6346
1.9237018, 23.799555, 4.6194468, 215.04260, .35146081, 2.0957427, .73651814, 18.188602, .62573898, 88.700859, 1384.5439
2.8290188, 22.112000, 4.7043052, 554.59143, .62930751, 2.1287227, .63429081, 15.814289, .94881767, 160.68037, 445.00092
2.0898221, 20.661308, .25279143, 274.06976, .36603764, 3.2112594, 1.4283836, 9.7144051, .14960293, 95.930199, 1358.4070
2.0666802, 19.123125, .85095590, 182.03334, .64286047, 4.0980392, 1.2890916, 11.956747, .12711993, 16.542681, 1545.9216
