-.35816629E-02, -.11685259E-01, .12365894E-04, -.64706329E-09, -.39828711E-03, -.32631084, -.68158984, 9.3997145
-.31280571E-02, -.10659792E-01, .12366151E-04, -.64914246E-09, -.77503436E-03, -.32943892, -.68815750, 9.3997002
-.31549722E-03, -.19847048E-02, .12366772E-04, -.65464673E-09, -.81773225E-03, -.32975444, -.68882006, 9.3996868
-.67139691E-03, -.30282261E-02, .12366935E-04, -.65564043E-09, -.75866090E-03, -.33042583, -.69022977, 9.3996725
-.16459434E-02, -.60060872E-02, .12367319E-04, -.65882594E-09, -.71598083E-03, -.33207178, -.69368595, 9.3996572
-.14223311E-02, -.53733108E-02, .12367575E-04, -.66078087E-09, -.77575323E-03, -.33349401, -.69667244, 9.3996344
-.16584045E-02, -.61803656E-02, .12367984E-04, -.66420830E-09, -.85013680E-03, -.33515248, -.70015526, 9.3996162
-.26256281E-02, -.91161989E-02, .12368550E-04, -.66916223E-09, -.78757253E-03, -.33777812, -.70566958, 9.3996019
-.10483813E-02, -.41830000E-02, .12368927E-04, -.58414753E-06, -.74024813E-03, -.33882660, -.70787162, 9.3995762
-.36688815E-03, -.19990748E-02, .12369072E-04, -.67705003E-09, -.67041785E-03, -.33919355, -.70864236, 9.3995533
-.32702781E-03, -.18816481E-02, .12369192E-04, -.22904823E-06, -.67687972E-03, -.33952054, -.70932907, 9.3995304
-.35777391E-03, -.20791544E-02, .12369313E-04, -.60839618E-08, -.77838427E-03, -.33987832, -.71008056, 9.3995075
-.40243426E-03, -.22965462E-02, .12369444E-04, -.67907613E-09, -.85632515E-03, -.34028071, -.71092582, 9.3994837
-.45147646E-03, -.24748014E-02, .12369590E-04, -.18041158E-06, -.88153291E-03, -.34073228, -.71187425, 9.3994579
-.58622321E-03, -.29864656E-02, .12369760E-04, -.35547771E-07, -.97322592E-03, -.34131846, -.71310550, 9.3994265
-.69114036E-03, -.32978703E-02, .12369954E-04, -.60589773E-08, -.95792394E-03, -.34200957, -.71455717, 9.3993912
-.74201275E-03, -.33944687E-02, .12370166E-04, -.68360057E-09, -.89632021E-03, -.34275165, -.71611589, 9.3993559
-.82315522E-03, -.36578563E-02, .12370386E-04, -.68441025E-09, -.90687338E-03, -.34357479, -.71784496, 9.3993187
-.49668382E-03, -.23002748E-02, .12370577E-04, -.17783187E-05, -.56593044E-03, -.34407145, -.71888828, 9.3992958
-.72843087E-03, -.33579676E-02, .12370750E-04, -.68833805E-09, -.90199191E-03, -.34479991, -.72041851, 9.3992615
-.85220073E-03, -.37562177E-02, .12370971E-04, -.21102463E-06, -.91439666E-03, -.34565207, -.72220874, 9.3992224
-.92250085E-03, -.39139665E-02, .12371212E-04, -.25863661E-07, -.85356203E-03, -.34657463, -.72414678, 9.3991833
-.60422265E-03, -.26842686E-02, .12371419E-04, -.25828490E-05, -.61379204E-03, -.34717882, -.72541612, 9.3991604
-.51823311E-03, -.24347659E-02, .12371577E-04, -.45305788E-06, -.63417980E-03, -.34769702, -.72650480, 9.3991375
-.46262270E-03, -.22918202E-02, .12371721E-04, -.22892408E-06, -.66454028E-03, -.34815970, -.72747684, 9.3991146
